token,official_count,short_count,pooled_count,official_normalized_rate,short_normalized_rate,log_odds_delta,variance,z_score,direction,short_rank,official_rank
concessions,18,12,30,9.5501710276461537e-06,2.1060205863512314e-05,0.22749473802775988,0.044643418245721274,1.0766948500178013,short,1721,3893
concrete,19,10,29,1.0080736084737606e-05,1.755017155292693e-05,0.15338577391961472,0.046474920076895111,0.71150139537900681,short,1978,3637
concurrent,201,7,208,0.00010664357647538204,1.2285120087048851e-05,-0.28207698924652291,0.0070967117067116921,-3.3484134520979962,official,5049,564
condition,423,8,431,0.00022442901914968461,1.4040137242341545e-05,-0.30446013368470304,0.0034494257044587087,-5.1839050238849191,official,5359,257
conditional,27,0,27,1.432525654146923e-05,0,-0.33212739237824884,0.055556116657098385,-1.4090900724452342,official,3753,1846
conditions,752,23,775,0.00039898492293277265,4.036539457173194e-05,-0.28801646869081843,0.0019085729436052606,-6.5926943253052066,official,5458,158
condominium,122,44,166,6.4728936965157256e-05,7.722075483287849e-05,0.045173422428220533,0.0082346881181062318,0.49780518659883827,short,2156,3459
conduct,1700,28,1728,0.00090196059705547,4.9140480348195404e-05,-0.30812470596919805,0.00086175283789260287,-10.496274044206841,official,5556,60
conducted,282,0,282,0.00014961934609978973,0,-0.33216061026878485,0.0053197100926826177,-4.5541166142713836,official,5299,316
conducting,122,0,122,6.4728936965157256e-05,0,-0.33213976688711533,0.012295643089233515,-2.9953339738439677,official,4970,646
conduit,21,23,44,1.1141866198920512e-05,4.036539457173194e-05,0.39133582879422413,0.030310549625443998,2.2477743229337492,short,976,4637
confederated,26,5,31,1.3794691484377777e-05,8.7750857764634652e-06,-0.09851025669720137,0.045322198529586702,-0.46272819878141747,official,2842,2773
confer,34,0,34,1.8039211941109402e-05,0,-0.33212830415240902,0.044118208161875186,-1.5812369534791584,official,3994,1616
conference,161,94,255,8.5420974191723932e-05,0.00016497161259751314,0.18542949815157606,0.005269736822717459,2.5543732625990945,short,849,4767
confidence,52,43,95,2.7589382968755554e-05,7.5465737677585801e-05,0.29785615716022207,0.014049659018647562,2.5128912262707419,short,867,4748
confidential,52,14,66,2.7589382968755554e-05,2.4570240174097702e-05,-0.027635426014228415,0.020975137381922793,-0.19081554708028925,official,2637,2976
confidentiality,70,31,101,3.7139553996401709e-05,5.4405531814073483e-05,0.1021659099237251,0.013424271911368458,0.88178079789884523,short,1860,3756
confinement,22,9,31,1.1672431256011964e-05,1.5795154397634238e-05,0.079611857654246165,0.043868485631212893,0.38010312184910217,short,2244,3369
confirm,45,1,46,2.3875427569115385e-05,1.7550171552926931e-06,-0.29969403034675857,0.032266167839386288,-1.6684161994814017,official,4104,1513
confirmation,27,9,36,1.432525654146923e-05,1.5795154397634238e-05,0.024551429212115394,0.038095799199226843,0.12578771682629131,short,2409,3207
conflict,185,68,253,9.8154535561918797e-05,0.00011934116655990313,0.050250719451254255,0.0053989309744228893,0.68389337476815693,short,1990,3626
conflicts,62,17,79,3.2895033539670081e-05,2.9835291639975781e-05,-0.023389145103841713,0.017509426361934165,-0.1767577192683423,official,2623,2993
conform,51,0,51,2.7058817911664101e-05,0,-0.3321305184821135,0.029412325812598318,-1.9366186031223602,official,4384,1225
conforming,57,19,76,3.0242208254212821e-05,3.3345325950561165e-05,0.024551830175409961,0.018045673895127887,0.18276680461559078,short,2377,3238
congenital,31,8,39,1.644751676983504e-05,1.4040137242341545e-05,-0.037324926367279687,0.035562871134974298,-0.19792495351317399,official,2646,2969
congestion,33,14,47,1.7508646884017949e-05,2.4570240174097702e-05,0.089872268086157447,0.028894003729591711,0.52871525317274715,short,2121,3490
congregate,41,7,48,2.1753167340749571e-05,1.2285120087048851e-05,-0.12028220391174393,0.029418334344460829,-0.7012814273746707,official,3051,2566
congress,2652,151,2803,0.0014070585314065332,0.00026500759044919664,-0.2526298098510722,0.00052240380108845822,-11.053032093912975,official,5563,53
congressional,1667,867,2534,0.00088445195017145212,0.0015215998736387648,0.14992679836297373,0.00053263142083230205,6.4962970545674432,short,164,5452
conjunction,29,0,29,1.5386386655652135e-05,0,-0.33212765288463508,0.051724699033008407,-1.4603469575681074,official,3833,1781
connect,22,8,30,1.1672431256011964e-05,1.4040137242341545e-05,0.04736632738623392,0.045547119807092688,0.2219418760337466,short,2352,3262
connected,42,2,44,2.2283732397841024e-05,3.5100343105853862e-06,-0.26468720368962728,0.033367598516846363,-1.4490069553952032,official,3810,1804
connecticut,87,16,103,4.6159159966956405e-05,2.8080274484683089e-05,-0.10688171250591694,0.013667080358099003,-0.91425118027711605,official,3202,2414
connecting,23,7,30,1.2202996313103419e-05,1.2285120087048851e-05,0.0016493242307671352,0.045895512657911933,0.007698762579464568,short,2492,3121
connection,943,10,953,0.00050032284883724017,1.755017155292693e-05,-0.31654352840224842,0.0015664090612799875,-7.9979897939989781,official,5502,114
conscience,32,36,68,1.6978081826926497e-05,6.3180617590536954e-05,0.40025536088173119,0.019615945727789019,2.8578046055410886,short,728,4888
conscientiously,37,0,37,1.963090711238376e-05,0,-0.33212869491431007,0.040541101644238832,-1.6495239516689466,official,4084,1526
consecutive,26,0,26,1.3794691484377777e-05,0,-0.33212726212521027,0.057692868793634985,-1.3827493339984507,official,3697,1911
consensus,40,13,53,2.1222602283658118e-05,2.281522301880501e-05,0.01807894483732575,0.025904764431436127,0.11232676617777493,short,2419,3196
consent,251,57,308,0.00013317182932995469,0.0001000359778516835,-0.065236950248273473,0.0045291959583731375,-0.96935553515698225,official,3261,2355
consequences,109,31,140,5.7831591222968371e-05,5.4405531814073483e-05,-0.014766876107932703,0.0098645786010459081,-0.14867890790916427,official,2599,3017
conservancy,15,22,37,7.9584758563717939e-06,3.8610377416439245e-05,0.48732455526489638,0.036180482878077305,2.5620117412855477,short,846,4770
conservation,2316,1483,3799,0.001228788672223805,0.0026026904412990636,0.21492116677829021,0.00035341652346441895,11.43235664815575,short,62,5554
conserve,155,1,156,8.2237583849175216e-05,1.7550171552926931e-06,-0.32254356102643555,0.0095854219645994526,-3.2944487700047556,official,5036,580
conserving,34,3,37,1.8039211941109402e-05,5.2650514658780786e-06,-0.21278025397039535,0.039085068146120484,-1.0762815268540331,official,3362,2251
consider,110,0,110,5.8362156280059824e-05,0,-0.33213820373990899,0.01363692475579731,-2.8442031330875532,official,4916,703
consideration,424,14,438,0.00022495958420677605,2.4570240174097702e-05,-0.28459898871190781,0.0033730433788891202,-4.9002968478763185,official,5333,283
considered,119,0,119,6.3137241793882905e-05,0,-0.33213937609892241,0.012605603138180438,-2.9582750483979292,official,4957,656
consistency,22,29,51,1.1672431256011964e-05,5.0895497503488099e-05,0.45260012772172686,0.026199191245332747,2.7962160850089486,short,745,4872
consistent,233,2,235,0.00012362165830230855,3.5100343105853862e-06,-0.31941433918126805,0.0063567225659449372,-4.0062475375938194,official,5213,403
consisting,38,0,38,2.0161472169475213e-05,0,-0.33212882516848197,0.039474245314440153,-1.6716665464481066,official,4108,1498
consolidate,305,2,307,0.00016182234241289315,3.5100343105853862e-06,-0.32240657001637452,0.0048707940448117623,-4.6195960369757296,official,5303,313
consolidated,243,54,297,0.00012892730887322307,9.4770926385805417e-05,-0.069767997295400619,0.0047014158636373982,-1.0175175824167255,official,3307,2309
consolidating,46,2,48,2.4405992626206838e-05,3.5100343105853862e-06,-0.27025360178554614,0.030638858978522185,-1.5439569857714821,official,3958,1658
consolidation,149,158,307,7.9054193506626486e-05,0.00027729271053624551,0.38061657362970536,0.0043440812613363671,5.7748236316533212,short,198,5418
consortia,36,6,42,1.9100342055292307e-05,1.0530102931756157e-05,-0.12448661477829326,0.033654407258959518,-0.67858098245232412,official,3026,2589
consortium,33,22,55,1.7508646884017949e-05,3.8610377416439245e-05,0.2274970928105482,0.024351210459464426,1.4578591739160445,short,1446,4169
constituted,22,5,27,1.1672431256011964e-05,8.7750857764634652e-06,-0.065061801620785786,0.051658724367130059,-0.28625576791306351,official,2704,2913
constitution,432,39,471,0.00022920410466350767,6.8445669056415033e-05,-0.21032799531752033,0.0030687652252511847,-3.7967784021724156,official,5175,441
constitutional,285,71,356,0.00015121104127106409,0.00012460621802578119,-0.04522867097096217,0.003902543953662308,-0.72400226483598817,official,3063,2553
construct,178,0,178,9.4440580162278635e-05,0,-0.33214706177040476,0.0084275274262269346,-3.6180980139198935,official,5125,491
constructed,63,1,64,3.3425598596761534e-05,1.7550171552926931e-06,-0.3087842867066346,0.023259192242221227,-2.0246869231835807,official,4452,1165
constructing,35,5,40,1.8569776998200855e-05,8.7750857764634652e-06,-0.14980472336075579,0.035556116660181603,-0.79445324943075046,official,3102,2512
construction,1789,405,2194,0.00094918088713660939,0.00071078194789354063,-0.065943821020633564,0.00063639199725298563,-2.6140371374005786,official,4805,811
consular,19,7,26,1.0080736084737606e-05,1.2285120087048851e-05,0.050868917841563999,0.052525813626973367,0.22195559883827359,short,2346,3266
consultants,26,0,26,1.3794691484377777e-05,0,-0.33212726212521027,0.057692868793634985,-1.3827493339984507,official,3698,1912
consultation,103,15,118,5.4648200880419655e-05,2.6325257329390394e-05,-0.14679722174875209,0.012044244992310778,-1.3376054999792368,official,3624,1992
consultations,27,0,27,1.432525654146923e-05,0,-0.33212739237824884,0.055556116657098385,-1.4090900724452342,official,3754,1847
consumer,1732,1472,3204,0.00091893867888239659,0.0025833852525908442,0.30732022192234876,0.00041701306132054753,15.04930032996111,short,31,5585
consumer's,18,20,38,9.5501710276461537e-06,3.5100343105853861e-05,0.39612089729225453,0.035099083272525977,2.1143645434694815,short,1050,4566
consumers,1258,158,1416,0.00066745084182104786,0.00027729271053624551,-0.16902785948349308,0.0010098570033966392,-5.3189799212562008,official,5371,245
consumption,211,37,248,0.00011194922704629658,6.4935634745829642e-05,-0.11554926750299366,0.0056879823185602705,-1.5321034053658009,official,3944,1672
contact,43,14,57,2.2814297454932476e-05,2.4570240174097702e-05,0.018533427113446521,0.02408506815104991,0.11942130003517264,short,2415,3200
contain,213,1,214,0.00011301035716047949,1.7550171552926931e-06,-0.32514999490813778,0.0069936443073139298,-3.8880512531517559,official,5193,423
contained,157,0,157,8.3298713963358121e-05,0,-0.3321443261512762,0.0095547012569536863,-3.3979601527281114,official,5072,544
container,31,72,103,1.644751676983504e-05,0.00012636123518107391,0.62799646325797198,0.013177533403422984,5.470665173071084,short,216,5400
containers,123,3,126,6.5259502022248716e-05,5.2650514658780786e-06,-0.29663191611367168,0.011768563364575555,-2.7343628951611247,official,4859,757
containing,237,3,240,0.00012574391853067436,5.2650514658780786e-06,-0.31346132217077383,0.0062122235437752811,-3.9770442534025303,official,5207,409
containment,52,48,100,2.7589382968755554e-05,8.4240823454049258e-05,0.33436896604332134,0.013336265245154723,2.8954018659438687,short,715,4901
contains,39,0,39,2.0692037226566665e-05,0,-0.33212895542275866,0.038462099565667845,-1.6935196716434358,official,4134,1473
contaminants,41,0,41,2.1753167340749571e-05,0,-0.33212921593162115,0.036585926958219016,-1.7364010857917151,official,4175,1433
contaminated,61,4,65,3.2364468482578628e-05,7.0200686211707723e-06,-0.24115831942501842,0.022429822669654906,-1.6102352464247249,official,4044,1572
contamination,79,17,96,4.1914639510224784e-05,2.9835291639975781e-05,-0.076377815750969802,0.014564404353781273,-0.63287926972501252,official,2973,2642
content,201,7,208,0.00010664357647538204,1.2285120087048851e-05,-0.28207698924652291,0.0070967117067116921,-3.3484134520979962,official,5050,565
contiguous,47,4,51,2.493655768329829e-05,7.0200686211707723e-06,-0.2166153869329559,0.028386460921412098,-1.2856823374676454,official,3561,2053
continental,414,74,488,0.00021965393363586154,0.00012987126949165928,-0.11211141059708929,0.0028885680858045815,-2.0859721825978244,official,4502,1114
contingency,84,12,96,4.4567464795682047e-05,2.1060205863512314e-05,-0.14980808989194294,0.014815375931905359,-1.2307757441153466,official,3506,2110
contingent,35,11,46,1.8569776998200855e-05,1.9305188708219622e-05,0.0096255986819002715,0.029890099767725154,0.055675492628169752,short,2457,3159
continuation,215,40,255,0.00011407148727466239,7.0200686211707722e-05,-0.10474480449465773,0.0055180512358833844,-1.410066601661133,official,3782,1834
continue,327,0,327,0.00017349477366890512,0,-0.33216647294556267,0.0045877171295168198,-4.9040792403662694,official,5336,281
continued,487,22,509,0.00025838518280353758,3.8610377416439245e-05,-0.26801589559583405,0.0028878164423243543,-4.9874179006419066,official,5343,273
continuing,305,99,404,0.00016182234241289315,0.00017374669837397661,0.017760876380473078,0.0033990699945023223,0.30463818386161329,short,2303,3313
continuity,42,57,99,2.2283732397841024e-05,0.0001000359778516835,0.46213851032720221,0.013503016112084102,3.9770107706650628,short,429,5187
continuous,44,9,53,2.3344862512023929e-05,1.5795154397634238e-05,-0.086555141925197532,0.026438871716233044,-0.53231832138760315,official,2907,2709
contraception,45,19,64,2.3875427569115385e-05,3.3345325950561165e-05,0.088518355405220461,0.021223065808276206,0.60761610462842974,short,2048,3568
contraceptive,37,21,58,1.963090711238376e-05,3.685536026114655e-05,0.17659849443794684,0.023185104746980455,1.1597982940057985,short,1659,3957
contract,414,140,554,0.00021965393363586154,0.00024570240174097701,0.028269574386333929,0.0024745412644739005,0.56829249388130532,short,2084,3532
contracting,240,197,437,0.0001273356137019487,0.00034573837959266053,0.29545461277997553,0.0030549531417022363,5.345502022184113,short,229,5387
contractor,129,122,251,6.8442892364797432e-05,0.00021411209294570856,0.34246623652357755,0.0053131052515111247,4.6983303697765937,short,307,5309
contractors,294,31,325,0.00015598612678488716,5.4405531814073483e-05,-0.19217617748404692,0.0044250588168698165,-2.8889500098301859,official,4930,686
contracts,802,34,836,0.00042551317578734527,5.9670583279951563e-05,-0.27180458966740684,0.0017604871757438184,-6.4779911896310676,official,5453,163
contrary,34,0,34,1.8039211941109402e-05,0,-0.33212830415240902,0.044118208161875186,-1.5812369534791584,official,3995,1617
contribute,137,1,138,7.2687412821529054e-05,1.7550171552926931e-06,-0.32129127395692336,0.01083116936620581,-3.0871750602055479,official,4997,619
contributed,112,0,112,5.9423286394242729e-05,0,-0.3321384642634122,0.013393418262721935,-2.8699442301529952,official,4920,693
contributing,44,0,44,2.3344862512023929e-05,0,-0.33212960669568581,0.034091470196116212,-1.7988076501041976,official,4247,1353
contribution,274,40,314,0.00014537482564305811,7.0200686211707722e-05,-0.14642518688540029,0.004526100194831525,-2.1764751107902787,official,4571,1045
contributions,1135,47,1182,0.00060219133979879909,8.2485806298756569e-05,-0.27317675426556143,0.0012458235799846988,-7.7395456713605641,official,5492,124
control,3422,1663,5085,0.0018155936253669521,0.0029185935292517485,0.12965146374250569,0.00026630459741866329,7.9448937245896136,short,112,5504
controlled,721,49,770,0.00038253740616293761,8.599584060934196e-05,-0.23816774735064783,0.0018922532970328716,-5.4751158588657054,official,5385,231
controller,12,15,27,6.3667806850974358e-06,2.6325257329390394e-05,0.43513617686488715,0.049451110552935613,1.9567582207383383,short,1138,4477
controllers,32,13,45,1.6978081826926497e-05,2.281522301880501e-05,0.077662326677346627,0.03022895340351138,0.44668240092191203,short,2203,3412
controlling,46,4,50,2.4405992626206838e-05,7.0200686211707723e-06,-0.21434510814376573,0.028935746291910491,-1.2600745276254794,official,3535,2077
