token,official_count,short_count,pooled_count,official_normalized_rate,short_normalized_rate,log_odds_delta,variance,z_score,direction,short_rank,official_rank
endangered,355,152,507,0.00019579347373471914,0.00027836176774373136,0.093445556737760782,0.0026781274983538102,1.8056893288032878,short,1190,4336
ending,863,86,949,0.00047597117699454261,0.00015749415806553223,-0.19815079284193438,0.0015186440618269045,-5.0847290569888557,official,5272,254
endowment,51,33,84,2.8128076508368104e-05,6.0433804839099571e-05,0.2188641291406821,0.015954999856488607,1.7327112140765142,short,1251,4275
enduring,49,4,53,2.7025014684510531e-05,7.3253096774666146e-06,-0.21996931614292414,0.027348365110818066,-1.3301371401342013,official,3562,1964
enemy,43,21,64,2.3715829212937812e-05,3.8457875806699727e-05,0.13178309092855756,0.021111084171548888,0.90699401421387815,short,1801,3724
energy,5227,2777,8004,0.0028828520766517661,0.0050855962435811973,0.15772143112425674,0.00016892177611718207,12.135226578825101,short,51,5475
energy-efficient,31,4,35,1.7097458269792376e-05,7.3253096774666146e-06,-0.16413843393333316,0.040793124681407868,-0.81267481123816721,official,3071,2457
energy-related,42,4,46,2.3164298301009027e-05,7.3253096774666146e-06,-0.20336063370583624,0.031364220255070546,-1.1482848607731919,official,3366,2159
enforce,321,11,332,0.00017704142272914042,2.014460161303319e-05,-0.28192807588500735,0.0044474294218051673,-4.2275017393984839,official,5172,354
enforced,26,5,31,1.4339803710148445e-05,9.1566370968332683e-06,-0.097576542941558486,0.045322221314895203,-0.45834218814117572,official,2785,2738
enforcement,2034,1202,3236,0.0011218138748631515,0.0022012555580787178,0.19039538757038788,0.00041566475460815027,9.3386655622062591,short,89,5437
enforcing,43,12,55,2.3715829212937812e-05,2.1975929032399844e-05,-0.018318229119989482,0.025130038661004266,-0.11555451215279637,official,2519,3006
engage,171,0,171,9.4311785939822458e-05,0,-0.33121323524406066,0.0087725137449247374,-3.5362719333999912,official,5029,497
engaged,279,2,281,0.00015387712442813139,3.6626548387333073e-06,-0.32056964144422295,0.0053198671364683165,-4.3951327651949557,official,5197,330
engagement,54,34,88,2.9782669244154463e-05,6.2265132258466224e-05,0.21015900323439496,0.015239558735669392,1.7024007576993769,short,1265,4261
engaging,112,2,114,6.1771462136024071e-05,3.6626548387333073e-06,-0.30500199094490021,0.013046052323416378,-2.6703188179539508,official,4767,759
engineered,74,37,111,4.0813287482730191e-05,6.7759114516566192e-05,0.13882010813811085,0.012162746070780373,1.2587415220128242,short,1562,3963
engineering,264,81,345,0.00014560416074919959,0.00014833752096869894,0.0045788049262984742,0.0039900379310926996,0.072487584704953312,short,2389,3137
engineers,139,28,167,7.6662796758101301e-05,5.1277167742266302e-05,-0.08863470765503223,0.0083967629055531311,-0.96727034097305498,official,3195,2331
england,29,21,50,1.5994396445934803e-05,3.8457875806699727e-05,0.25519458550544094,0.026743318783760087,1.5605001152087594,short,1353,4172
english,158,56,214,8.7141884084748238e-05,0.0001025543354845326,0.041488938141819531,0.0063924596805324694,0.51891750465818531,short,2088,3438
enhance,2055,28,2083,0.0011333960240136559,5.1277167742266302e-05,-0.31135913749592792,0.00071595615022467082,-11.636393618226304,official,5480,46
enhanced,507,168,675,0.00027962617234789469,0.00030766300645359781,0.023967688477391391,0.0020328473573452428,0.53158628371858951,short,2071,3455
enhancement,233,1589,1822,0.00012850670247940721,0.0029099792693736129,0.86936883479008387,0.00078037156663337951,31.120986050705596,short,7,5519
enhancements,24,25,49,1.3236741886290871e-05,4.5783185484166341e-05,0.37557068370433733,0.027212727543915891,2.2766991636806755,short,939,4587
enhancing,139,76,215,7.6662796758101301e-05,0.00013918088387186568,0.16599873099311324,0.0062618688091729867,2.0977454400416655,short,1026,4500
enlargement,13,22,35,7.1699018550742223e-06,4.028920322606638e-05,0.53381542889960265,0.038377776872421859,2.7249040556637572,short,748,4777
enlisted,24,12,36,1.3236741886290871e-05,2.1975929032399844e-05,0.13881564661734913,0.037500583889588726,0.71683533604187211,short,1934,3592
enrichment,53,35,88,2.9231138332225674e-05,6.4096459677832885e-05,0.22539006499974512,0.015222863785501554,1.8267814298849643,short,1182,4344
enroll,62,3,65,3.4194916539584752e-05,5.493982258099961e-06,-0.26272935766266237,0.022580481996779971,-1.7484048398945926,official,4135,1391
enrolled,113,3,116,6.232299304795286e-05,5.493982258099961e-06,-0.29265537962593235,0.012770757479321878,-2.5896924043075633,official,4731,795
enrollees,39,0,39,2.1509705565222665e-05,0,-0.33119539474246373,0.038462122351094884,-1.6887589620191619,official,4075,1448
enrollment,281,54,335,0.00015498018625198897,9.8891680645799297e-05,-0.097724308917179314,0.0041946546727199135,-1.5088793026213712,official,3866,1660
ensure,2857,19,2876,0.0015757238153805426,3.4795220967966419e-05,-0.32167481381034246,0.00052043644277709482,-14.10045764524348,official,5495,31
ensures,30,4,34,1.6545927357863591e-05,7.3253096774666146e-06,-0.15934212652330437,0.041941373362317916,-0.77805318557721537,official,3045,2482
ensuring,171,164,335,9.4311785939822458e-05,0.00030033769677613123,0.34807697364468204,0.0039808765696679781,5.5167834665671114,short,203,5323
enter,396,0,396,0.00021840624112379938,0,-0.33124364966110953,0.0037884627607615968,-5.3816574363199861,official,5294,232
entered,109,0,109,6.0116869400237707e-05,0,-0.33120485537297384,0.013762051795801266,-2.823287470438296,official,4834,692
entering,121,4,125,6.6735240343383152e-05,7.3253096774666146e-06,-0.28357663325113514,0.011817562544773993,-2.6085939777233729,official,4743,782
enterprise,242,200,442,0.0001334704806867663,0.00036626548387333073,0.29864449615895339,0.0030202046986800343,5.4342088564933961,short,208,5318
enterprises,211,15,226,0.00011637302241697391,2.7469911290499805e-05,-0.23320099139896477,0.006438291046927936,-2.9063311033693902,official,4864,662
entertainment,45,5,50,2.4818891036795385e-05,9.1566370968332683e-06,-0.18459048772359665,0.028708717863720586,-1.0894377469247187,official,3314,2211
entities,650,5,655,0.00035849509275371114,9.1566370968332683e-06,-0.31984705102286703,0.0022820190737115661,-6.6954953979548302,official,5380,146
entitled,869,0,869,0.00047928036246611534,0,-0.33130760590824959,0.0017267060626086144,-7.9730079892308909,official,5415,111
entitlement,247,45,292,0.00013622813524641022,8.2409733871499421e-05,-0.10768877298875168,0.0048232305713712944,-1.5506058454249501,official,3901,1625
entity,144,3,147,7.9420451317745229e-05,5.493982258099961e-06,-0.30074903214296533,0.010103676698450099,-2.9920201766934342,official,4894,632
entrepreneurial,24,22,46,1.3236741886290871e-05,4.028920322606638e-05,0.33297614852667401,0.028992180531188298,1.9555669345440867,short,1113,4411
entrepreneurs,53,40,93,2.9231138332225674e-05,7.3253096774666146e-05,0.26871035031349066,0.014368695965574736,2.2416908410295129,short,953,4573
entrepreneurship,31,51,82,1.7097458269792376e-05,9.3397698387699343e-05,0.52493706281989283,0.016368938417309711,4.1029571325328726,short,401,5125
entry,196,39,235,0.00010810005873804212,7.1421769355299499e-05,-0.091031915514985684,0.0059704045890273958,-1.1781261617452776,official,3394,2131
environment,450,145,595,0.00024818891036795386,0.0002655424758081648,0.016839331584581174,0.002308873178589182,0.35044898734902724,short,2209,3317
environmental,1884,618,2502,0.0010390842380738334,0.0011317603451685919,0.021395141248613747,0.00054909549924430734,0.91304296802904861,short,1795,3731
environmentally,95,10,105,5.2395436633234704e-05,1.8313274193666537e-05,-0.19143653332301902,0.013696236079482877,-1.6357774032468293,official,4010,1516
environments,24,10,34,1.3236741886290871e-05,1.8313274193666537e-05,0.085704923814724054,0.039969235926617476,0.42868950372487674,short,2148,3376
epa,4,31,35,2.2061236477151451e-06,5.6771150000366263e-05,0.88806352288188428,0.040793124683055855,4.3969400616073209,short,341,5185
epidemic,18,12,30,9.9275564147181536e-06,2.1975929032399844e-05,0.22842861617403898,0.044643441031045637,1.0811144644464188,short,1675,3853
epilepsy,18,18,36,9.9275564147181536e-06,3.2963893548599766e-05,0.36196270127019048,0.03703762092699199,1.8807985417713937,short,1150,4377
equal,505,413,918,0.00027852311052403711,0.00075633822419842801,0.29523740439035073,0.001454639609579094,7.7409395132946139,short,118,5408
equality,52,138,190,2.8679607420296889e-05,0.00025272318387259819,0.66608784163604362,0.0071815958259858707,7.8599724989612492,short,112,5414
equalization,26,159,185,1.4339803710148445e-05,0.00029118105967929796,0.85080842155398706,0.0076468971704144809,9.7294693648024158,short,82,5444
equalize,78,0,78,4.3019411130445331e-05,0,-0.33120066559788874,0.01923135312942735,-2.3882857073998807,official,4637,889
equalizing,21,4,25,1.1582149150504513e-05,7.3253096774666146e-06,-0.099389553078838233,0.056222472942005629,-0.41916572724057177,official,2759,2766
equipment,879,122,1001,0.00048479567158540317,0.00022342194516273176,-0.15337511675645388,0.0014229709653507461,-4.0659018156076252,official,5152,374
equipped,25,1,26,1.3788272798219658e-05,1.8313274193666537e-06,-0.27403464010177281,0.056645464060875568,-1.1513911711087681,official,3374,2150
equitable,444,127,571,0.00024487972489638113,0.00023257858225956502,-0.012470747132573123,0.0024184704528159139,-0.25358413558425796,official,2633,2893
equity,430,1643,2073,0.00023715829212937812,0.003008870950019412,0.757794666543397,0.00066921160666003846,29.293402029490686,short,8,5518
equivalent,80,0,80,4.4122472954302907e-05,0,-0.33120093590273036,0.018750583899124887,-2.4187119882014847,official,4660,864
era,109,38,147,6.0116869400237707e-05,6.9590441935932839e-05,0.037137758591493153,0.0093122393224867421,0.38484745992500263,short,2185,3341
eradicate,24,3,27,1.3236741886290871e-05,5.493982258099961e-06,-0.16867309181653489,0.052941760357527311,-0.73307197473693009,official,3004,2522
eradication,35,38,73,1.9303581917507522e-05,6.9590441935932839e-05,0.38936835305906214,0.018268852168078917,2.8807463443712762,short,701,4824
erisa,1,26,27,5.5153091192878628e-07,4.7614512903532995e-05,1.0000559920382965,0.054582794130930493,4.2805190530653681,short,359,5166
erodible,24,3,27,1.3236741886290871e-05,5.493982258099961e-06,-0.16867309181653489,0.052941760357527311,-0.73307197473693009,official,3005,2523
erosion,51,29,80,2.8128076508368104e-05,5.3108495161632956e-05,0.1781137367854928,0.016808483613760011,1.3738304803896997,short,1476,4051
error,28,11,39,1.5442865534006018e-05,2.014460161303319e-05,0.069288594643476031,0.034925957024556177,0.37075549386693479,short,2192,3333
errors,35,8,43,1.9303581917507522e-05,1.4650619354933229e-05,-0.062927277614676314,0.032428939848745925,-0.34943996078476158,official,2704,2821
escrow,56,20,76,3.0885731068012036e-05,3.6626548387333073e-05,0.043504732123953005,0.017993008141836339,0.32432812447630782,short,2218,3308
especially,89,0,89,4.9086251161661981e-05,0,-0.33120215228002969,0.016854516485494981,-2.5511441648774187,official,4713,812
espionage,20,21,41,1.1030618238575727e-05,3.8457875806699727e-05,0.37822429809704872,0.032523058772320264,2.0972670494312946,short,1029,4499
essential,240,55,295,0.00013236741886290873,0.00010072300806516596,-0.062384290818467747,0.0047268856883111747,-0.9073768451133275,official,3138,2388
establish,14881,11,14892,0.0082073315004122689,2.014460161303319e-05,-0.33210086706123398,0.00010127544016488712,-33.000303934692717,official,5517,9
established,519,3,522,0.00028624454329104009,5.493982258099961e-06,-0.32265055765314088,0.0028659607007108217,-6.0269460598399682,official,5341,185
establishing,932,8,940,0.00051402680991762884,1.4650619354933229e-05,-0.31857350967877451,0.0015896244552549598,-7.9902872488333019,official,5417,109
establishment,2263,186,2449,0.0012481144536948435,0.00034062690000219762,-0.21949479946843198,0.00059231521393386026,-9.0187799557672861,official,5447,79
establishments,70,0,70,3.8607163835015045e-05,0,-0.33119958438297559,0.021429155325362513,-2.2624930653387847,official,4558,964
estate,633,213,846,0.00034911906725092174,0.00039007274032509722,0.027925978030739707,0.0016210036761998459,0.69361167098894116,short,1946,3580
estates,42,4,46,2.3164298301009027e-05,7.3253096774666146e-06,-0.20336063370583624,0.031364220255070546,-1.1482848607731919,official,3367,2160
estimate,27,13,40,1.4891334622077231e-05,2.3807256451766497e-05,0.12755853540303796,0.033793881553213508,0.6938897709804398,short,1945,3581
estimated,26,2,28,1.4339803710148445e-05,3.6626548387333073e-06,-0.22583222468961317,0.051852435738963261,-0.99174799660655499,official,3216,2306
estimates,64,6,70,3.5297978363442322e-05,1.0987964516199922e-05,-0.20515536010576341,0.020621165201163583,-1.4286513882519858,official,3724,1801
estuary,23,15,38,1.2685210974362085e-05,2.7469911290499805e-05,0.22137872869091879,0.035261951041491289,1.1789156149407185,short,1609,3915
et,73,0,73,4.0261756570801403e-05,0,-0.33119998983773158,0.020548529102970673,-2.3104679306380591,official,4584,939
ethanol,95,53,148,5.2395436633234704e-05,9.706035322643265e-05,0.1722114663266705,0.0090909346337883813,1.8061665589912719,short,1189,4337
ethical,21,16,37,1.1582149150504513e-05,2.9301238709866458e-05,0.27181030135214712,0.036109887728712965,1.4303846568794225,short,1445,4080
ethics,99,115,214,5.4601560280949844e-05,0.00021060265322716518,0.41184984584332618,0.0062349857941451708,5.2158029255430058,short,243,5283
ethnic,87,12,99,4.7983189337804412e-05,2.1975929032399844e-05,-0.15426578881475272,0.014385936999322111,-1.2861764317284858,official,3513,2013
europe,37,15,52,2.0406643741365096e-05,2.7469911290499805e-05,0.078015036939032001,0.026161912084013965,0.48232922531771599,short,2111,3415
european,70,24,94,3.8607163835015045e-05,4.3951858064799688e-05,0.032776562827313782,0.014572721150653329,0.27151453345608084,short,2272,3254
evacuation,19,10,29,1.047908732664694e-05,1.8313274193666537e-05,0.15431961138863848,0.046474942862192024,0.71583295579540207,short,1937,3587
evaluate,191,2,193,0.00010534240417839818,3.6626548387333073e-06,-0.31571085446248048,0.0077329557204920156,-3.5901843706386951,official,5047,479
evaluating,50,10,60,2.7576545596439316e-05,1.8313274193666537e-05,-0.090030337109835656,0.023377207271691038,-0.58883357131862457,official,2892,2634
evaluation,303,105,408,0.00016711386631442225,0.00019228937903349865,0.035566641789152698,0.0033563714817859526,0.61391444160274022,short,2009,3517
evaluations,33,3,36,1.8200520093649949e-05,5.493982258099961e-06,-0.20859091553988129,0.040134363153253465,-1.0412072950922806,official,3276,2250
evasion,23,12,35,1.2685210974362085e-05,2.1975929032399844e-05,0.15166392423997621,0.03851855894438104,0.77276469694830652,short,1897,3629
event,194,7,201,0.00010699699691418455,1.2819291935566576e-05,-0.27941370732082227,0.0073399218051052066,-3.261384411431353,official,4956,570
events,126,20,146,6.949289490302708e-05,3.6626548387333073e-05,-0.13186527528903191,0.0097011508895266715,-1.3388095943344556,official,3573,1953
everglades,14,23,37,7.7214327670030089e-06,4.2120530645433034e-05,0.52448441507617893,0.036275093694415075,2.753774134168288,short,739,4786
eviction,29,6,35,1.5994396445934803e-05,1.0987964516199922e-05,-0.083355186914060297,0.040015827791428177,-0.41669350100133673,official,2750,2775
evidence,171,20,191,9.4311785939822458e-05,3.6626548387333073e-05,-0.17784315779648985,0.0075023513583696499,-2.0532340664958526,official,4415,1111
evidence-based,44,4,48,2.42673601248666e-05,7.3253096774666146e-06,-0.20859195341924064,0.030100918340061469,-1.2022856911007151,official,3428,2098
ex-offenders,18,15,33,9.9275564147181536e-06,2.7469911290499805e-05,0.30133673321606658,0.040441760359659962,1.4984320378366631,short,1393,4133
examination,118,42,160,6.5080647607596788e-05,7.6915751613399453e-05,0.042606540410265126,0.0085482012720228782,0.46082804547318068,short,2129,3397
examinations,97,6,103,5.3498498457092274e-05,1.0987964516199922e-05,-0.24502284477130942,0.01417489583146442,-2.0580060152158293,official,4422,1102
examine,104,0,104,5.7359214840593779e-05,0,-0.33120417959556292,0.014423660827803003,-2.7577700958792004,official,4805,719
exceed,124,0,124,6.8389833079169504e-05,0,-0.3312068827219008,0.012097358102942213,-3.0113004206131242,official,4900,626
